t_s,dL_pct,dR_pct,dV,xa_mm,z_mm,eps_ei_pct,d_ei_mm,eps_act_pct,d_act_mm,latency_us
18462.905,-19.2159,5.8035,-5.7965,6.0,-36.0,9.79,0.49,10.0,0.0,1069.25
18462.907,-19.1925,5.7997,-5.8364,6.0,-36.0,9.79,0.49,10.0,0.0,1069.24
18462.907,-19.2483,5.8035,-6.5283,6.0,-36.0,9.79,0.49,10.0,0.0,1069.15
18462.9558,-19.2429,5.7997,-5.4958,6.0,-36.0,9.79,0.49,10.0,0.0,1069.25
18462.9558,-19.2177,5.7959,-5.3437,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.15
18462.9558,-19.2015,5.7959,-5.4668,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.15
18462.9558,-19.2357,5.7921,-4.5829,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.35
18462.9558,-19.2806,5.7921,-6.7529,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.17
18463.0082,-19.2537,5.7921,-4.1192,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.31
18463.0082,-19.2698,5.7921,-2.6483,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.89
18463.0082,-19.2339,5.7882,-6.5102,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.35
18463.0082,-19.2824,5.7882,-5.6263,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.28
18463.0082,-19.3471,5.7921,-6.4088,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.29
18463.0399,-19.2483,5.7921,-3.8547,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.32
18463.0399,-19.2429,5.7997,-6.1117,6.0,-36.0,9.79,0.49,10.0,0.0,1069.28
18463.0399,-19.365,5.7997,-5.6444,6.0,-36.0,9.79,0.49,10.0,0.0,1069.29
18463.0399,-19.2501,5.8035,-6.2385,6.0,-36.0,9.79,0.49,10.0,0.0,1069.15
18463.0399,-19.1548,5.7997,-1.8839,6.0,-36.0,9.79,0.49,10.0,0.0,1069.15
18463.1035,-19.304,5.7997,-4.5467,6.0,-36.0,9.79,0.49,10.0,0.0,1069.35
18463.1035,-19.2554,5.7959,-3.9851,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.68
18463.1035,-19.2698,5.7959,-5.1118,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.66
18463.1035,-19.2321,5.7959,-3.9163,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.58
18463.1035,-19.2339,5.7959,-7.4195,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.58
18463.1727,-19.1943,5.7959,-5.8943,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.72
18463.1727,-19.2393,5.7997,-5.8074,6.0,-36.0,9.79,0.49,10.0,0.0,1069.72
18463.1727,-19.2519,5.7997,-5.9088,6.0,-36.0,9.79,0.49,10.0,0.0,1069.66
18463.1727,-19.2752,5.8035,-3.9054,6.0,-36.0,9.79,0.49,10.0,0.0,1069.22
18463.1727,-19.2447,5.8035,-6.6406,6.0,-36.0,9.79,0.49,10.0,0.0,1069.33
18463.1995,-19.2626,5.8074,-5.7929,6.0,-36.0,9.79,0.49,10.0,0.0,1069.29
18463.1995,-19.1853,5.8074,-2.4128,6.0,-36.0,9.79,0.49,10.0,0.0,1069.34
18463.1995,-19.2986,5.8074,-3.6337,6.0,-36.0,9.79,0.49,10.0,0.0,1069.43
18463.1995,-19.2698,5.8074,-1.2209,6.0,-36.0,9.79,0.49,10.0,0.0,1069.33
18463.1995,-19.2572,5.8074,-6.5102,6.0,-36.0,9.79,0.49,10.0,0.0,1069.34
18463.2566,-19.2321,5.8035,-7.8977,6.0,-36.0,9.79,0.49,10.0,0.0,1069.33
18463.2566,-19.3489,5.8035,-6.224,6.0,-36.0,9.79,0.49,10.0,0.0,1069.32
18463.2566,-19.2303,5.8035,-5.619,6.0,-36.0,9.79,0.49,10.0,0.0,1069.39
18463.2566,-19.1835,5.8035,-3.2388,6.0,-36.0,9.79,0.49,10.0,0.0,1069.43
18463.2566,-19.2303,5.8035,-4.6119,6.0,-36.0,9.79,0.49,10.0,0.0,1069.4
18463.3284,-19.2734,5.8035,-4.1047,6.0,-36.0,9.79,0.49,10.0,0.0,1069.36
18463.3284,-19.3022,5.7997,-6.6298,6.0,-36.0,9.79,0.49,10.0,0.0,1069.4
18463.3284,-19.2303,5.7959,-6.1117,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.4
18463.3284,-19.2429,5.7921,-3.9344,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.36
18463.3284,-19.3255,5.7921,-5.9994,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.33
18463.3475,-19.2033,5.7921,-7.137,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.4
18463.3475,-19.2375,5.7921,-6.1697,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.36
18463.3475,-19.162,5.7959,-4.3981,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.44
18463.3475,-19.2501,5.7959,-7.7057,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.4
18463.3475,-19.2896,5.7959,-6.387,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.36
18463.4237,-19.2716,5.7997,-6.0429,6.0,-36.0,9.79,0.49,10.0,0.0,1069.33
18463.4237,-19.1907,5.7959,-6.4196,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.33
18463.4237,-19.3183,5.8035,-3.8619,6.0,-36.0,9.79,0.49,10.0,0.0,1069.36
18463.4237,-19.2303,5.7997,-4.7242,6.0,-36.0,9.79,0.49,10.0,0.0,1069.4
18463.4237,-19.268,5.7997,-3.6265,6.0,-36.0,9.79,0.49,10.0,0.0,1069.39
18463.4437,-19.2662,5.8035,-6.1443,6.0,-36.0,9.79,0.49,10.0,0.0,1069.29
18463.4437,-19.2015,5.8035,-5.5357,6.0,-36.0,9.79,0.49,10.0,0.0,1069.39
18463.4437,-19.2195,5.7997,-4.5503,6.0,-36.0,9.79,0.49,10.0,0.0,1069.4
18463.4437,-19.2249,5.7921,-5.6226,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.4
18463.4437,-19.1943,5.7921,-7.1732,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.24
18463.4883,-19.2626,5.7921,-4.8655,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.3
18463.4883,-19.2375,5.7959,-3.3982,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.39
18463.4883,-19.268,5.7959,-6.4378,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.36
18463.4883,-19.3219,5.7959,-5.7168,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.25
18463.4883,-19.2483,5.7997,-4.4742,6.0,-36.0,9.79,0.49,10.0,0.0,1069.35
18463.5506,-19.2447,5.8074,-5.0031,6.0,-36.0,9.79,0.49,10.0,0.0,1069.37
18463.5506,-19.3435,5.8074,-2.0578,6.0,-36.0,9.79,0.49,10.0,0.0,1069.24
18463.5506,-19.1997,5.8074,-4.601,6.0,-36.0,9.79,0.49,10.0,0.0,1069.4
18463.5506,-19.3058,5.8035,-4.2025,6.0,-36.0,9.79,0.49,10.0,0.0,1069.37
18463.5506,-19.3255,5.8035,-5.7929,6.0,-36.0,9.79,0.49,10.0,0.0,1069.29
18463.5985,-19.2501,5.8035,-5.9161,6.0,-36.0,9.79,0.49,10.0,0.0,1069.4
18463.5985,-19.2429,5.7997,-5.2314,6.0,-36.0,9.79,0.49,10.0,0.0,1069.24
18463.5985,-19.2429,5.7997,-6.9739,6.0,-36.0,9.79,0.49,10.0,0.0,1069.25
18463.5985,-19.2483,5.7959,-5.4777,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.38
18463.5985,-19.1692,5.7959,-5.1951,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.38
18463.6532,-19.2483,5.7959,-6.3037,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.31
18463.6532,-19.2213,5.7959,-6.9051,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.25
18463.6532,-19.2195,5.7921,-8.2419,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.41
18463.6532,-19.2393,5.7882,-4.351,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.22
18463.6532,-19.1602,5.7882,-4.4488,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.33
18463.7109,-19.2842,5.7921,-7.9593,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.4
18463.7109,-19.2896,5.7959,-5.6589,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.32
18463.7109,-19.304,5.7959,-5.1988,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.33
18463.7109,-19.1979,5.7997,-4.5793,6.0,-36.0,9.79,0.49,10.0,0.0,1069.33
18463.7109,-19.1961,5.7959,-5.2096,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.32
18463.7586,-19.3291,5.7959,-6.0356,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.32
18463.7586,-19.1961,5.7921,-2.6954,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.39
18463.7586,-19.2375,5.7959,-5.6625,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.4
18463.7586,-19.2447,5.7959,-3.1627,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.24
18463.7586,-19.2375,5.7997,-7.5644,6.0,-36.0,9.79,0.49,10.0,0.0,1069.4
18463.7892,-19.3201,5.7997,-5.6951,6.0,-36.0,9.79,0.49,10.0,0.0,1069.33
18463.7892,-19.2051,5.7959,-5.0937,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.24
18463.7892,-19.2554,5.7959,-3.3656,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.24
18463.7892,-19.2662,5.7959,-2.5795,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.14
18463.7892,-19.1961,5.7921,-4.1771,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.68
18463.881,-19.2986,5.7959,-5.1734,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.25
18463.881,-19.2033,5.7997,-2.8693,6.0,-36.0,9.79,0.49,10.0,0.0,1069.24
18463.881,-19.1871,5.7997,-5.1662,6.0,-36.0,9.79,0.49,10.0,0.0,1069.24
18463.881,-19.2447,5.7997,-7.6876,6.0,-36.0,9.79,0.49,10.0,0.0,1069.25
18463.881,-19.2537,5.7997,-7.2275,6.0,-36.0,9.79,0.49,10.0,0.0,1069.15
18463.9073,-19.3094,5.7997,-8.8252,6.0,-36.0,9.79,0.49,10.0,0.0,1069.24
18463.9073,-19.162,5.7997,-5.6951,6.0,-36.0,9.79,0.49,10.0,0.0,1069.25
18463.9073,-19.2141,5.7997,-5.7241,6.0,-36.0,9.79,0.49,10.0,0.0,1069.15
18463.9073,-19.2716,5.7959,-3.007,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.24
18463.9073,-19.2698,5.7959,-5.3074,6.0,-36.0,9.6688,0.49,10.0,0.0,1069.15
